종목명,년도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
기사합계,전체,전체,12768971,9173922,3374690,36.8,6376359,5252904,2054716,39.1,2135107
기사합계,2015(누적),전체,10345992,7402481,2641944,35.7,5030726,4112015,1584160,38.5,1664551
기사합계,2016,전체,451651,324625,125203,38.6,219527,189610,82070,43.3,82070
기사합계,2016,여자,89468,68080,28951,42.5,47175,41690,19749,47.4,19751
기사합계,2017,전체,468829,340250,128581,37.8,236142,201420,83274,41.3,83274
기사합계,2017,여자,91603,70077,28864,41.2,49803,43227,17161,39.7,17161
기사합계,2018,전체,476572,345833,135170,39.1,247097,210000,89380,42.6,89380
기사합계,2018,여자,94994,72130,31413,43.6,54017,46478,21473,46.2,21476
기사합계,2019,전체,539460,392925,173686,44.2,299932,256468,114955,44.8,114883
기사합계,2019,여자,110917,85169,40609,47.7,67141,58441,27741,47.5,27722
기사합계,2020,전체,486467,367808,170106,46.2,342935,283391,100877,35.6,100949
기사합계,2020,여자,109495,85770,42890,50,81542,67202,23420,34.9,23441
생산관리분야,전체,전체,181597,129053,48871,37.9,79970,68306,25305,37,33928
생산관리분야,2015(누적),전체,155787,110459,40366,36.5,65031,55471,19900,35.9,28523
생산관리분야,2016,전체,5480,3872,1553,40.1,2752,2393,953,39.8,953
생산관리분야,2016,여자,1235,929,408,43.9,714,629,262,41.7,262
생산관리분야,2017,전체,5787,4166,1759,42.2,3077,2680,910,34,910
생산관리분야,2017,여자,1421,1056,446,42.2,756,673,237,35.2,237
생산관리분야,2018,전체,4827,3500,1523,43.5,2806,2424,1143,47.2,1143
생산관리분야,2018,여자,1295,973,405,41.6,674,598,297,49.7,297
생산관리분야,2019,전체,5159,3664,1679,45.8,2897,2489,837,33.6,837
생산관리분야,2019,여자,1326,984,458,46.5,737,646,217,33.6,217
생산관리분야,2020,전체,4557,3392,1991,58.7,3407,2849,1562,54.8,1562
생산관리분야,2020,여자,1382,1041,616,59.2,996,845,474,56.1,475
공정관리,전체,전체,8629,6041,1601,26.5,1191,1049,358,34.1,0
공정관리,2015(누적),전체,8629,6041,1601,26.5,1191,1049,358,34.1,0
품질경영,전체,전체,62835,43003,16198,37.7,29302,24612,10195,41.4,33815
품질경영,2015(누적),전체,37273,24612,7802,31.7,14534,11930,4819,40.4,28439
품질경영,2016,전체,5450,3846,1534,39.9,2721,2365,950,40.2,950
품질경영,2016,여자,1226,923,403,43.7,705,621,262,42.2,262
품질경영,2017,전체,5741,4126,1739,42.1,3046,2653,900,33.9,900
품질경영,2017,여자,1411,1047,440,42,746,664,236,35.5,236
품질경영,2018,전체,4774,3459,1506,43.5,2773,2395,1139,47.6,1139
품질경영,2018,여자,1284,964,401,41.6,663,589,296,50.3,296
품질경영,2019,전체,5099,3617,1644,45.5,2858,2454,835,34,835
품질경영,2019,여자,1310,973,450,46.2,728,639,217,34,217
품질경영,2020,전체,4498,3343,1973,59,3370,2815,1552,55.1,1552
품질경영,2020,여자,1370,1030,614,59.6,989,838,473,56.4,474
품질관리,전체,전체,109150,79211,30765,38.8,49039,42253,14639,34.6,0
품질관리,2015(누적),전체,109150,79211,30765,38.8,49039,42253,14639,34.6,0
포장,전체,전체,983,798,307,38.5,438,392,113,28.8,113
포장,2015(누적),전체,735,595,198,33.3,267,239,84,35.1,84
포장,2016,전체,30,26,19,73.1,31,28,3,10.7,3
포장,2016,여자,9,6,5,83.3,9,8,0,0,0
포장,2017,전체,46,40,20,50,31,27,10,37,10
포장,2017,여자,10,9,6,66.7,10,9,1,11.1,1
포장,2018,전체,53,41,17,41.5,33,29,4,13.8,4
포장,2018,여자,11,9,4,44.4,11,9,1,11.1,1
포장,2019,전체,60,47,35,74.5,39,35,2,5.7,2
포장,2019,여자,16,11,8,72.7,9,7,0,0,0
포장,2020,전체,59,49,18,36.7,37,34,10,29.4,10
포장,2020,여자,12,11,2,18.2,7,7,1,14.3,1
디자인분야,전체,전체,98100,75798,47166,62.2,60693,48536,21566,44.4,21573
디자인분야,2015(누적),전체,80696,62248,38630,62.1,50555,39899,17802,44.6,17809
디자인분야,2016,전체,3449,2623,1575,60,1864,1585,824,52,824
디자인분야,2016,여자,3045,2336,1427,61.1,1683,1435,766,53.4,766
디자인분야,2017,전체,3430,2639,1623,61.5,2076,1754,681,38.8,681
디자인분야,2017,여자,3009,2327,1439,61.8,1871,1594,641,40.2,641
디자인분야,2018,전체,3288,2500,1495,59.8,2045,1705,739,43.3,739
디자인분야,2018,여자,2898,2207,1327,60.1,1801,1515,677,44.7,678
디자인분야,2019,전체,3418,2642,1668,63.1,2136,1818,853,46.9,853
디자인분야,2019,여자,2993,2321,1467,63.2,1897,1627,781,48,781
디자인분야,2020,전체,3819,3146,2175,69.1,2017,1775,667,37.6,667
디자인분야,2020,여자,3207,2650,1828,69,1797,1586,617,38.9,617
서비스·경험디자인,전체,전체,744,609,550,90.3,0,0,0,0,0
서비스·경험디자인,2020,전체,744,609,550,90.3,0,0,0,0,0
서비스·경험디자인,2020,여자,509,409,375,91.7,0,0,0,0,0
제품디자인,전체,전체,1750,1351,495,36.6,537,439,213,48.5,220
제품디자인,2015(누적),전체,1565,1210,410,33.9,461,371,166,44.7,173
제품디자인,2016,전체,40,30,14,46.7,16,13,10,76.9,10
제품디자인,2016,여자,18,15,6,40,5,3,1,33.3,1
제품디자인,2017,전체,34,24,19,79.2,19,16,7,43.8,7
제품디자인,2017,여자,17,14,12,85.7,12,10,5,50,5
제품디자인,2018,전체,40,32,23,71.9,22,21,19,90.5,19
제품디자인,2018,여자,19,13,9,69.2,7,7,7,100,7
제품디자인,2019,전체,38,30,13,43.3,10,9,7,77.8,7
제품디자인,2019,여자,19,14,7,50,6,6,5,83.3,5
제품디자인,2020,전체,33,25,16,64,9,9,4,44.4,4
제품디자인,2020,여자,19,15,10,66.7,4,4,2,50,2
시각디자인,전체,전체,6504,5134,3373,65.7,3927,3364,1641,48.8,1641
시각디자인,2015(누적),전체,4994,3906,2474,63.3,2934,2456,1145,46.6,1145
시각디자인,2016,전체,238,183,117,63.9,153,139,60,43.2,60
시각디자인,2016,여자,182,143,95,66.4,123,112,50,44.6,50
시각디자인,2017,전체,323,250,189,75.6,181,165,67,40.6,67
시각디자인,2017,여자,250,196,146,74.5,137,127,52,40.9,52
시각디자인,2018,전체,259,212,156,73.6,196,180,137,76.1,137
시각디자인,2018,여자,199,158,118,74.7,146,133,107,80.5,107
시각디자인,2019,전체,328,281,196,69.8,205,178,111,62.4,111
시각디자인,2019,여자,255,220,153,69.5,159,135,87,64.4,87
시각디자인,2020,전체,362,302,241,79.8,258,246,121,49.2,121
시각디자인,2020,여자,297,249,200,80.3,211,200,104,52,104
컬러리스트,전체,전체,89102,68704,42748,62.2,56229,44733,19712,44.1,19712
컬러리스트,2015(누적),전체,74137,57132,35746,62.6,47160,37072,16491,44.5,16491
컬러리스트,2016,전체,3171,2410,1444,59.9,1695,1433,754,52.6,754
컬러리스트,2016,여자,2845,2178,1326,60.9,1555,1320,715,54.2,715
컬러리스트,2017,전체,3073,2365,1415,59.8,1876,1573,607,38.6,607
컬러리스트,2017,여자,2742,2117,1281,60.5,1722,1457,584,40.1,584
컬러리스트,2018,전체,2989,2256,1316,58.3,1827,1504,583,38.8,583
컬러리스트,2018,여자,2680,2036,1200,58.9,1648,1375,563,40.9,564
컬러리스트,2019,전체,3052,2331,1459,62.6,1921,1631,735,45.1,735
컬러리스트,2019,여자,2719,2087,1307,62.6,1732,1486,689,46.4,689
컬러리스트,2020,전체,2680,2210,1368,61.9,1750,1520,542,35.7,542
컬러리스트,2020,여자,2382,1977,1243,62.9,1582,1382,511,37,511
건축분야,전체,전체,1293013,902729,275765,30.5,658919,508894,156177,30.7,170396
건축분야,2015(누적),전체,1127154,787635,235419,29.9,574824,440932,129014,29.3,143233
건축분야,2016,전체,32150,22038,6403,29.1,14916,12235,4294,35.1,4294
건축분야,2016,여자,9577,6983,2135,30.6,4661,3931,1379,35.1,1380
건축분야,2017,전체,32929,22488,7154,31.8,15262,12444,5264,42.3,5264
건축분야,2017,여자,9358,6775,2176,32.1,4470,3769,1616,42.9,1616
건축분야,2018,전체,33322,23021,7957,34.6,15729,12771,5354,41.9,5354
건축분야,2018,여자,9794,7187,2561,35.6,4691,3907,1785,45.7,1785
건축분야,2019,전체,36065,24709,8931,36.1,17459,14186,5928,41.8,5928
건축분야,2019,여자,10892,7969,3011,37.8,5377,4525,1948,43,1948
건축분야,2020,전체,31393,22838,9901,43.4,20729,16326,6323,38.7,6323
건축분야,2020,여자,9789,7455,3419,45.9,6833,5503,2275,41.3,2275
실내건축,전체,전체,118653,84207,34613,41.1,57894,40430,13686,33.9,13686
실내건축,2015(누적),전체,98877,69337,27508,39.7,49290,33156,9108,27.5,9108
실내건축,2016,전체,3652,2658,1115,41.9,1266,1081,670,62,670
실내건축,2016,여자,2404,1809,749,41.4,845,739,499,67.5,499
실내건축,2017,전체,3794,2776,1226,44.2,1483,1286,729,56.7,729
실내건축,2017,여자,2419,1808,773,42.8,951,850,507,59.6,507
실내건축,2018,전체,4112,3124,1507,48.2,1675,1415,1054,74.5,1054
실내건축,2018,여자,2642,2052,1003,48.9,1108,970,757,78,757
실내건축,2019,전체,4436,3335,1614,48.4,1975,1672,997,59.6,997
실내건축,2019,여자,2824,2216,1069,48.2,1294,1129,732,64.8,732
실내건축,2020,전체,3782,2977,1643,55.2,2205,1820,1128,62,1128
실내건축,2020,여자,2466,2007,1137,56.7,1512,1281,836,65.3,836
건축,전체,전체,1078552,756282,221949,29.3,559089,436615,132647,30.4,146860
건축,2015(누적),전체,947147,665935,193533,29.1,492935,383147,112504,29.4,126717
건축,2016,전체,25553,17489,4502,25.7,12262,10072,3127,31,3127
건축,2016,여자,6804,4924,1294,26.3,3655,3067,831,27.1,832
건축,2017,전체,26126,17731,5028,28.4,12084,9845,4108,41.7,4108
건축,2017,여자,6612,4746,1311,27.6,3346,2789,1075,38.5,1075
건축,2018,전체,26453,18070,5583,30.9,12280,9971,3861,38.7,3861
건축,2018,여자,6812,4917,1468,29.9,3396,2792,980,35.1,980
건축,2019,전체,28605,19351,6275,32.4,13422,10891,4340,39.8,4340
건축,2019,여자,7675,5485,1823,33.2,3876,3227,1161,36,1161
건축,2020,전체,24668,17706,7028,39.7,16106,12689,4707,37.1,4707
건축,2020,여자,6991,5220,2160,41.4,5070,4030,1389,34.5,1389
건축설비,전체,전체,95808,62240,19203,30.9,41936,31849,9844,30.9,9850
건축설비,2015(누적),전체,81130,52363,14378,27.5,32599,24629,7402,30.1,7408
건축설비,2016,전체,2945,1891,786,41.6,1388,1082,497,45.9,497
건축설비,2016,여자,369,250,92,36.8,161,125,49,39.2,49
건축설비,2017,전체,3009,1981,900,45.4,1695,1313,427,32.5,427
건축설비,2017,여자,327,221,92,41.6,173,130,34,26.2,34
건축설비,2018,전체,2757,1827,867,47.5,1774,1385,439,31.7,439
건축설비,2018,여자,340,218,90,41.3,187,145,48,33.1,48
건축설비,2019,전체,3024,2023,1042,51.5,2062,1623,591,36.4,591
건축설비,2019,여자,393,268,119,44.4,207,169,55,32.5,55
건축설비,2020,전체,2943,2155,1230,57.1,2418,1817,488,26.9,488
건축설비,2020,여자,332,228,122,53.5,251,192,50,26,50
토목분야,전체,전체,1093985,777426,253535,32.6,490794,431544,177945,41.2,192003
토목분야,2015(누적),전체,960624,684069,220033,32.2,430538,378218,150671,39.8,164729
토목분야,2016,전체,26853,18706,6421,34.3,11124,9968,5542,55.6,5542
토목분야,2016,여자,3222,2524,982,38.9,1622,1477,833,56.4,833
토목분야,2017,전체,26942,18765,6543,34.9,11388,10138,5027,49.6,5027
토목분야,2017,여자,3401,2651,1000,37.7,1659,1507,746,49.5,746
토목분야,2018,전체,26782,18737,6636,35.4,11224,10003,5527,55.3,5527
토목분야,2018,여자,3644,2791,1085,38.9,1726,1577,862,54.7,862
토목분야,2019,전체,27779,19148,6869,35.9,13862,12324,5587,45.3,5587
토목분야,2019,여자,4007,3050,1207,39.6,2299,2114,946,44.7,946
토목분야,2020,전체,25005,18001,7033,39.1,12658,10893,5591,51.3,5591
토목분야,2020,여자,4265,3286,1469,44.7,2468,2157,1142,52.9,1142
콘크리트,전체,전체,45621,29935,9931,33.2,13426,11997,7477,62.3,7477
콘크리트,2015(누적),전체,31384,21106,6726,31.9,8458,7570,4871,64.3,4871
콘크리트,2016,전체,2622,1652,698,42.3,940,854,490,57.4,490
콘크리트,2016,여자,118,74,36,48.6,45,39,22,56.4,22
콘크리트,2017,전체,3058,1873,704,37.6,1099,999,588,58.9,588
콘크리트,2017,여자,137,93,38,40.9,49,45,26,57.8,26
콘크리트,2018,전체,2940,1788,631,35.3,976,858,514,59.9,514
콘크리트,2018,여자,131,85,35,41.2,45,40,23,57.5,23
콘크리트,2019,전체,2988,1797,646,35.9,1004,882,547,62,547
콘크리트,2019,여자,129,82,38,46.3,59,57,38,66.7,38
콘크리트,2020,전체,2629,1719,526,30.6,949,834,467,56,467
콘크리트,2020,여자,161,104,37,35.6,50,40,26,65,26
토목,전체,전체,673004,489471,144891,29.6,307219,281938,109617,38.9,119891
토목,2015(누적),전체,601698,438002,128709,29.4,273563,252125,95327,37.8,105601
토목,2016,전체,14971,10722,3005,28,6202,5593,2943,52.6,2943
토목,2016,여자,1721,1370,385,28.1,788,724,382,52.8,382
토목,2017,전체,14382,10385,3125,30.1,6333,5653,2563,45.3,2563
토목,2017,여자,1822,1410,439,31.1,832,754,356,47.2,356
토목,2018,전체,14060,10118,3073,30.4,5917,5283,2941,55.7,2941
토목,2018,여자,1919,1477,439,29.7,817,749,424,56.6,424
토목,2019,전체,14377,10304,3424,33.2,8166,7321,2837,38.8,2837
토목,2019,여자,2096,1630,553,33.9,1245,1134,438,38.6,438
토목,2020,전체,13516,9940,3555,35.8,7038,5963,3006,50.4,3006
토목,2020,여자,2259,1755,664,37.8,1264,1063,567,53.3,567
항로표지,전체,전체,2021,1545,775,50.2,992,894,415,46.4,415
항로표지,2015(누적),전체,1445,1101,528,48,737,656,294,44.8,294
항로표지,2016,전체,91,69,22,31.9,25,22,18,81.8,18
항로표지,2016,여자,20,16,6,37.5,5,5,4,80,4
항로표지,2017,전체,85,59,22,37.3,21,20,10,50,10
항로표지,2017,여자,19,16,5,31.3,4,4,1,25,1
항로표지,2018,전체,110,84,51,60.7,46,43,25,58.1,25
항로표지,2018,여자,16,10,6,60,3,3,3,100,3
항로표지,2019,전체,157,123,94,76.4,83,78,44,56.4,44
항로표지,2019,여자,29,27,26,96.3,19,17,11,64.7,11
항로표지,2020,전체,133,109,58,53.2,80,75,24,32,24
항로표지,2020,여자,31,25,17,68,20,19,5,26.3,5
측량및지형공간정보,전체,전체,119541,77276,27431,35.5,53502,44472,16420,36.9,18588
측량및지형공간정보,2015(누적),전체,104767,67663,24021,35.5,47413,39069,13837,35.4,16005
측량및지형공간정보,2016,전체,2951,1882,585,31.1,1013,887,425,47.9,425
측량및지형공간정보,2016,여자,396,293,125,42.7,194,181,93,51.4,93
측량및지형공간정보,2017,전체,2959,1852,658,35.5,1158,1031,462,44.8,462
측량및지형공간정보,2017,여자,381,278,124,44.6,196,176,88,50,88
측량및지형공간정보,2018,전체,3055,2037,753,37,1267,1142,596,52.2,596
측량및지형공간정보,2018,여자,431,321,135,42.1,201,188,106,56.4,106
측량및지형공간정보,2019,전체,3248,2095,718,34.3,1335,1178,564,47.9,564
측량및지형공간정보,2019,여자,500,362,159,43.9,264,244,126,51.6,126
측량및지형공간정보,2020,전체,2561,1747,696,39.8,1316,1165,536,46,536
측량및지형공간정보,2020,여자,514,384,175,45.6,286,265,137,51.7,137
지적,전체,전체,85798,59102,19057,32.2,35281,30163,13302,44.1,14340
지적,2015(누적),전체,74566,50906,15179,29.8,29045,24712,10563,42.7,11601
지적,2016,전체,2006,1447,740,51.1,1078,930,514,55.3,514
지적,2016,여자,449,347,198,57.1,274,242,144,59.5,144
지적,2017,전체,2121,1544,691,44.8,1064,934,584,62.5,584
지적,2017,여자,466,384,162,42.2,276,247,148,59.9,148
지적,2018,전체,2360,1709,830,48.6,1144,1008,444,44,444
지적,2018,여자,537,403,211,52.4,277,243,111,45.7,111
지적,2019,전체,2379,1719,707,41.1,1456,1259,573,45.5,573
지적,2019,여자,603,447,208,46.5,396,363,166,45.7,166
지적,2020,전체,2366,1777,910,51.2,1494,1320,624,47.3,624
지적,2020,여자,653,522,285,54.6,461,413,194,47,194
해양1급,전체,전체,0,0,0,0,0,0,0,0,29
해양1급,2015(누적),전체,0,0,0,0,0,0,0,0,29
해양환경,전체,전체,4941,4154,1973,47.5,2747,2583,1138,44.1,1163
해양환경,2015(누적),전체,3019,2492,946,38,1304,1195,447,37.4,472
해양환경,2016,전체,363,301,168,55.8,273,266,138,51.9,138
해양환경,2016,여자,130,112,68,60.7,112,111,57,51.4,57
해양환경,2017,전체,381,338,212,62.7,283,269,86,32,86
해양환경,2017,여자,137,127,84,66.1,111,108,30,27.8,30
해양환경,2018,전체,405,357,246,68.9,337,322,170,52.8,170
해양환경,2018,여자,153,135,102,75.6,147,140,70,50,70
해양환경,2019,전체,372,324,188,58,278,267,161,60.3,161
해양환경,2019,여자,147,133,81,60.9,121,120,65,54.2,65
해양환경,2020,전체,401,342,213,62.3,272,264,136,51.5,136
해양환경,2020,여자,170,149,100,67.1,128,127,64,50.4,64
해양자원개발,전체,전체,847,647,253,39.1,343,274,73,26.6,76
해양자원개발,2015(누적),전체,717,548,204,37.2,269,215,44,20.5,47
해양자원개발,2016,전체,34,26,14,53.8,20,17,5,29.4,5
해양자원개발,2016,여자,6,6,5,83.3,9,7,1,14.3,1
해양자원개발,2017,전체,26,20,13,65,21,16,4,25,4
해양자원개발,2017,여자,7,7,6,85.7,11,7,2,28.6,2
해양자원개발,2018,전체,23,16,7,43.8,15,12,9,75,9
해양자원개발,2018,여자,5,4,1,25,6,4,4,100,4
해양자원개발,2019,전체,25,17,10,58.8,12,9,6,66.7,6
해양자원개발,2019,여자,7,5,3,60,4,2,1,50,1
해양자원개발,2020,전체,22,20,5,25,6,5,5,100,5
해양자원개발,2020,여자,7,7,1,14.3,1,1,1,100,1
해양공학,전체,전체,1586,1088,296,27.2,466,390,129,33.1,134
해양공학,2015(누적),전체,1477,1013,266,26.3,413,344,126,36.6,131
해양공학,2016,전체,33,24,16,66.7,19,17,0,0,0
해양공학,2016,여자,5,4,1,25,1,1,0,0,0
해양공학,2017,전체,25,16,6,37.5,17,14,0,0,0
해양공학,2017,여자,4,3,1,33.3,1,1,0,0,0
해양공학,2018,전체,16,11,2,18.2,8,7,1,14.3,1
해양공학,2018,여자,3,2,0,0,0,0,0,0,0
해양공학,2019,전체,20,13,2,15.4,4,3,1,33.3,1
해양공학,2019,여자,7,4,1,25,1,1,0,0,0
해양공학,2020,전체,15,11,4,36.4,5,5,1,20,1
해양공학,2020,여자,3,3,2,66.7,3,3,0,0,0
응용지질,전체,전체,21202,16817,6587,39.2,10921,9687,3636,37.5,4146
응용지질,2015(누적),전체,18812,14911,5815,39,9718,8572,3074,35.9,3584
응용지질,2016,전체,485,381,169,44.4,251,225,148,65.8,148
응용지질,2016,여자,136,122,49,40.2,66,57,40,70.2,40
응용지질,2017,전체,511,402,107,26.6,179,165,54,32.7,54
응용지질,2017,여자,145,129,36,27.9,62,58,19,32.8,19
응용지질,2018,전체,506,419,163,38.9,247,233,94,40.3,94
응용지질,2018,여자,151,137,60,43.8,95,89,35,39.3,35
응용지질,2019,전체,490,384,144,37.5,240,220,107,48.6,107
응용지질,2019,여자,141,118,51,43.2,81,80,35,43.8,35
응용지질,2020,전체,398,320,189,59.1,286,272,159,58.5,159
응용지질,2020,여자,131,111,72,64.9,107,102,60,58.8,60
건설재료시험,전체,전체,134356,93812,41023,43.7,63857,47479,24974,52.6,24978
건설재료시험,2015(누적),전체,118542,83398,36562,43.8,57899,42379,21452,50.6,21456
건설재료시험,2016,전체,3130,2085,967,46.4,1265,1125,855,76,855
건설재료시험,2016,여자,233,174,107,61.5,126,109,90,82.6,90
건설재료시험,2017,전체,3233,2157,974,45.2,1159,987,650,65.9,650
건설재료시험,2017,여자,275,198,104,52.5,114,104,73,70.2,73
건설재료시험,2018,전체,3162,2094,841,40.2,1213,1046,731,69.9,731
건설재료시험,2018,여자,294,215,96,44.7,135,121,86,71.1,86
건설재료시험,2019,전체,3538,2226,882,39.6,1203,1037,717,69.1,717
건설재료시험,2019,여자,340,235,82,34.9,104,92,65,70.7,65
건설재료시험,2020,전체,2751,1852,797,43,1118,905,569,62.9,569
건설재료시험,2020,여자,330,222,114,51.4,143,120,85,70.8,85
철도보선,전체,전체,3630,2562,988,38.6,1555,1250,550,44,0
철도보선,2015(누적),전체,3630,2562,988,38.6,1555,1250,550,44,0
철도토목,전체,전체,1438,1017,330,32.4,485,417,214,51.3,766
철도토목,2015(누적),전체,567,367,89,24.3,164,131,86,65.6,638
철도토목,2016,전체,167,117,37,31.6,38,32,6,18.8,6
철도토목,2016,여자,8,6,2,33.3,2,1,0,0,0
철도토목,2017,전체,161,119,31,26.1,54,50,26,52,26
철도토목,2017,여자,8,6,1,16.7,3,3,3,100,3
철도토목,2018,전체,145,104,39,37.5,54,49,2,4.1,2
철도토목,2018,여자,4,2,0,0,0,0,0,0,0
철도토목,2019,전체,185,146,54,37,81,70,30,42.9,30
철도토목,2019,여자,8,7,5,71.4,5,4,1,25,1
철도토목,2020,전체,213,164,80,48.8,94,85,64,75.3,64
철도토목,2020,여자,6,4,2,50,5,4,3,75,3
조경분야,전체,전체,191468,147558,27415,18.6,60672,50049,16966,33.9,18861
조경분야,2015(누적),전체,164481,126651,23157,18.3,52125,42972,13873,32.3,15768
조경분야,2016,전체,5694,4289,727,17,1496,1228,584,47.6,584
